file,speaker,gender,dialect,sentence_number,nC_tier1,rateC_tier1,meanC_tier1,meanCLn_tier1,deltaC_tier1,deltaCLn_tier1,varcoC_tier1,rPVI_C_tier1,nPVI_C_tier1,nV_tier1,rateV_tier1,meanV_tier1,meanVLn_tier1,deltaV_tier1,deltaVLn_tier1,varcoV_tier1,rPVI_V_tier1,nPVI_V_tier1,percentV_tier1,nCV_tier1,rateCV_tier1,meanCV_tier1,meanCVLn_tier1,deltaCV_tier1,deltaCVLn_tier1,varcoCV_tier1,rPVI_CV_tier1,nPVI_CV_tier1
23m_zh_056,23,m,zh,056,9,10.95602742285959,0.09127395920108,-2.488865082436098,0.04045808311026727,0.47371677466052287,0.44325986803242073,6.942358250484928,75.2305767871362,8,11.548521324442325,0.08659117231601854,-2.5665609879699316,0.04587491706976572,0.5211445661989775,0.5297874580372126,5.754609832846088,65.54270099616453,45.74901999684219,17,11.227087576374746,0.08907029478458049,-2.525427861510843,0.0417726597505934,0.4823101489816096,0.4689853093180165,5.098408890725194,55.56397865094125
23m_zh_057,23,m,zh,057,6,7.4403599090977925,0.13440210046522583,-2.1136240179383896,0.062449244316319284,0.5273746651206591,0.4646448537645952,9.708695661316987,72.45350350359348,7,16.52374614986427,0.06051896409750971,-2.9503993855882853,0.0267805746764819,0.6696070897479046,0.44251541770167035,3.92483450050889,78.18020352201023,34.44041702811549,13,10.56871601069223,0.09461887319030177,-2.5641953697498723,0.05876407157284316,0.7270387521931537,0.6210607840853716,8.23420394632211,81.45822223071825
23m_zh_058,23,m,zh,058,6,5.84583727562697,0.1710618946184658,-1.8688180226013849,0.09525639766751358,0.47383255364560983,0.5568534002266968,7.447479045870531,40.390337578090254,7,9.916790614795797,0.10083907574976983,-2.4468019891540225,0.05192226586818624,0.6440675428794898,0.5149022388605615,5.924304215519723,67.03890129232323,40.74906100632783,13,7.504712535344016,0.1332496075353218,-2.1800401584374205,0.08035138920256334,0.6252208190254006,0.6030140777807829,7.512253756755825,54.51172311314867
23m_zh_059,23,m,zh,059,6,6.6104463565591605,0.15127571514255742,-1.9552858597202079,0.0627531850295721,0.3949381021019677,0.4148265633412177,4.966742349535154,33.752835586177575,6,10.435216448152058,0.09582934910536399,-2.477102370462404,0.05183695633734362,0.5855933186474394,0.5409298593935882,6.920958709183991,70.36188605823833,38.78081147265281,12,8.093723235042212,0.12355253212396068,-2.2161941150913056,0.0620469469533633,0.5486641305216292,0.5021908162198682,8.966460302400202,73.26734118213855
23m_zh_060,23,m,zh,060,6,9.677783206011082,0.1033294483574377,-2.40861895866238,0.06008142207823975,0.5877354324596621,0.5814549775820521,8.747924751419507,81.4341127148277,6,14.16561935134695,0.07059345413689337,-2.715131530189677,0.023559666934424767,0.4290133821776507,0.3337372738375763,3.206541298988831,50.51807151011553,40.58893516867011,12,11.499348109517602,0.08696145124716553,-2.561875244426029,0.04674798185030965,0.5160406055898629,0.5375713167141214,5.055838431827652,56.04432574397046
23m_zh_061,23,m,zh,061,8,8.125016563334867,0.12307667217721407,-2.220228778703624,0.061104207494833716,0.5529947318346213,0.4964726979849745,9.149647068648207,75.74628615173472,8,9.754600448604451,0.10251573145090384,-2.418702831762432,0.05229901237313605,0.5994865656694202,0.5101559695565626,7.447961654357041,76.37961787406844,45.442900471018454,16,8.865546746409679,0.11279620181405896,-2.319465805233028,0.055960334294714656,0.5665026631261368,0.49611895963450553,4.980803347343358,45.54886080227234
23m_zh_062,23,m,zh,062,5,4.067342640119232,0.245860771634102,-2.089621584660425,0.27971398968180416,1.4602779888978619,1.137692637270673,32.121313610450855,120.24946177873743,5,9.642843147515519,0.10370385421623811,-2.354289296164934,0.04788326741408417,0.47634534431518616,0.4617308370645547,5.73836532577036,51.17956364488705,29.666575662217344,10,5.721402716693263,0.17478231292517005,-2.2219554404126796,0.2034841970965417,1.033461780265398,1.164215038072301,19.576264531469555,80.31008508037657
23m_zh_063,23,m,zh,063,7,5.200075254095798,0.1923049092822951,-1.704515167407923,0.07053877536205673,0.35797074730101364,0.36680694021445354,11.672755758834882,58.194207357351736,6,13.089630400254537,0.07639635111321053,-2.6127974782574785,0.021628042637291737,0.3313730938600204,0.28310308440309523,2.9498977290081463,42.60729029700611,25.4017699450301,13,7.204161902009323,0.13880865166579454,-2.1237223878000258,0.07937143311327874,0.576137172052599,0.5718046545425639,11.72238192097278,82.41129439521876
23m_zh_064,23,m,zh,064,6,7.25033847399982,0.13792459532559262,-2.225006345369665,0.10706482285467983,0.7497767097361084,0.7762562043552605,6.161570365012219,52.48205380248634,7,10.857044592370759,0.09210609678279295,-2.509334829627098,0.05405488092134762,0.5191095377928217,0.5868762525983625,5.449192710614278,45.78186992469733,43.791818748226014,13,8.829780680137999,0.11325309611023895,-2.3781062984313595,0.08247647577649567,0.6250905208609053,0.7282491923771712,9.011591045977312,61.839777045790925
23m_zh_065,23,m,zh,065,5,6.741280128333634,0.14833977834521295,-1.9632835042274046,0.05678951333404245,0.36601304026466586,0.3828340177365183,5.589161485213488,38.57662844401334,5,9.34200157398389,0.1070434416094356,-2.2671993638521437,0.02975540945964894,0.2909755310908708,0.2779750820065755,4.8403388141741965,45.30988268681228,41.91482965421322,10,7.831368092058531,0.12769160997732426,-2.1152414340397745,0.04796434026881237,0.35046656928509773,0.3756264039378153,5.659200077174095,41.83445293857606
23m_zh_066,23,m,zh,066,8,6.581692401825368,0.1519366051993952,-2.107796443132724,0.09824264928951114,0.7554535088079833,0.6466028983639698,12.5709811553717,84.36128434821526,8,14.264478323370327,0.07010421112713541,-2.741441557051972,0.02652375841215482,0.47890189026124985,0.3783475769244938,2.8320119701258504,44.74177939490365,31.57266861424297,16,9.007352941176471,0.1110204081632653,-2.4246190000923478,0.0813519342841083,0.6931293141897661,0.7327655845443578,9.431916810037738,71.02411151649247
23m_zh_067,23,m,zh,067,8,9.190463740791508,0.10880843755049485,-2.277178512592841,0.04123194982349895,0.361213425297701,0.3789407398150019,3.395250365644765,31.36163251425493,8,14.55302461894938,0.0687142381864666,-2.8434684740929206,0.04147027767778265,0.6291710157005634,0.6035179719994378,6.037055451149472,82.0264856855743,38.70730198337125,16,11.2661663739422,0.08876133786848073,-2.5603234933428807,0.04499569061514614,0.5754451274896617,0.5069289365806661,5.154600946658654,60.007076651329804
23m_zh_068,23,m,zh,068,7,7.952585394977023,0.1257452702905417,-2.3437875860524136,0.08986680351681134,0.8413570838640618,0.7146734291410636,12.119512724891031,100.07388517795685,7,9.31856026368118,0.10731271480825974,-2.3495888894308234,0.05435533509617058,0.5299777635141442,0.5065134657462501,7.571005151065689,68.9447471547261,46.045500119966334,14,8.581555354784905,0.11652899254940072,-2.346688237741619,0.07198954294901388,0.6755434750713528,0.617782247782628,9.252038377501757,76.16981464718016
23m_zh_069,23,m,zh,069,5,13.527584489067262,0.07392302748566687,-2.8494536675887003,0.047303137626263446,0.8841731790666616,0.6398971908372554,6.314535167377714,87.18403452964154,4,8.305877621004045,0.12039666915765564,-2.1803895979177588,0.054274042426349554,0.39106475619242287,0.4507935543904409,4.472840601612163,33.60981097096527,56.57726154672719,9,10.573285737119718,0.0945779793398841,-2.55209185884606,0.053135341954735994,0.7566880369859491,0.561815153226989,5.24033224603914,58.51857183724151
23m_zh_070,23,m,zh,070,8,9.382789527228102,0.10657811273481946,-2.4303887955188523,0.06748496313081574,0.6794016113904809,0.6331972053091925,4.646322466219542,44.378227445333074,8,14.451173772733792,0.06919853125611025,-2.7875593250592465,0.04130583028437776,0.4817050670333839,0.5969177312665931,4.889208945228886,56.87771371489442,39.36730710348582,16,11.37807591834102,0.08788832199546485,-2.608974060289049,0.05739435250721653,0.5980895917752351,0.6530373001111359,7.0734305509745035,68.7508719219806
